,id,title,address,coordinate,tel,p,c,d,longitude,latitude
6287,6287,汝阳刘店镇卫晓车行,小柏路附近,"112.581542,34.088955",13137993311,河南省,洛阳市,汝阳县,112.581542,34.088955
6288,6288,汝阳上店新日专卖店,243省道南50米,"112.424074,34.112747",13783168066,河南省,洛阳市,汝阳县,112.424074,34.112747
6289,6289,汝阳县下寺新日电动车专卖店,河南省洛阳市汝阳县小店镇观音寺,"112.611952,34.147408",13525439971,河南省,洛阳市,汝阳县,112.611952,34.147408
6290,6290,三屯新日店,小柏路与汝鲁路交叉口东150米,"112.502472,34.067852",13939914249,河南省,洛阳市,汝阳县,112.502472,34.067852
6291,6291,汝阳靳村新日店,032乡道东150米,"112.270908,33.947049",13721647173,河南省,洛阳市,汝阳县,112.270908,33.947049
6292,6292,汝阳县蔡店乡张伊电动车车销售部,河南省洛阳市汝阳县蔡店乡福盈门门业(蔡店办事处),"112.433849,34.295419",15036376757,河南省,洛阳市,汝阳县,112.433849,34.295419
6293,6293,汝阳县柏树乡爱国电动车经销店,河南省洛阳市汝阳县柏树乡嵩汝路,"112.390827,34.132039",18338892680,河南省,洛阳市,汝阳县,112.390827,34.132039
6294,6294,宜阳县城关镇和平者酷车店,洛阳市宜阳县红旗西路矿口向东50米路北,"112.172889,34.515506",15617640000,河南省,洛阳市,宜阳县,112.172889,34.515506
6295,6295,宜阳新日专卖店(直营),宜阳县锦屏镇政府斜对面,"112.195107,34.516268",13673908098,河南省,洛阳市,宜阳县,112.195107,34.516268
6296,6296,宜阳县万融商贸有限公司(直营),河南省宜阳县城关镇水么头村,"112.184318,34.515194",13838814545%uFF08%u718A%uFF09,河南省,洛阳市,宜阳县,112.184318,34.515194
6297,6297,宜阳新日,红旗东路与矿口路交叉口,"112.193411,34.517469",15537825555,河南省,洛阳市,宜阳县,112.193411,34.517469
6298,6298,宜阳县后庄新日电动车专卖店,河南省洛阳市宜阳县香鹿山镇323省道锦龙商务,"112.204047,34.541393",15038628213,河南省,洛阳市,宜阳县,112.204047,34.541393
6299,6299,宜阳水兑新日电动车专卖店,河南省洛阳市宜阳县柳泉镇323省道,"112.100724,34.522257",13629804465 ,河南省,洛阳市,宜阳县,112.100724,34.522257
6300,6300,宜阳盐镇新日,盐镇乡,"111.99647560715677,34.662175568085374",13043024691,河南省,洛阳市,宜阳县,111.99647560715677,34.662175568085374
6301,6301,洛宁县城区小斌电动车门市,永宁大道与京宁公路交叉口，洛宁县自来水公司楼下,"111.657889,34.384303",15225520187%uFF1B18937993500,河南省,洛阳市,洛宁县,111.657889,34.384303
6302,6302,洛宁县城区贺勤摩托车门市,洛阳市洛宁县西花坛摩托车电动车市场,"111.644407,34.386974",13343885586,河南省,洛阳市,洛宁县,111.644407,34.386974
6303,6303,洛宁县东宋镇新日电动车专卖店,东宋小学附近,"111.718448,34.453717",15194578738,河南省,洛阳市,洛宁县,111.718448,34.453717
6304,6304,伊川县通源电动车店,洛阳市伊川县城关镇酒城北路450号,"112.429944,34.428367",13525473866,河南省,洛阳市,伊川县,112.429944,34.428367
6305,6305,伊川雅岭新日专卖店,丰鸣路与010乡道交叉口东北50米,"112.38121,34.468725",158936669269,河南省,洛阳市,伊川县,112.38121,34.468725
6306,6306,伊川彭婆新日专卖店,彭婆镇彭江路,"112.487354,34.485607",13598453053,河南省,洛阳市,伊川县,112.487354,34.485607
6307,6307,伊川水寨新日专卖店,豫港大道东段北50米,"112.475935,34.42451",13938856813,河南省,洛阳市,伊川县,112.475935,34.42451
6308,6308,伊川新日,城关镇酒城北路467号金奥KTV向南20米,"112.429589,34.428475",13698872255,河南省,洛阳市,伊川县,112.429589,34.428475
6309,6309,伊川县鸣皋新日电动车专卖店,038县道南50米,"112.295312,34.314258",13525473866,河南省,洛阳市,伊川县,112.295312,34.314258
6310,6310,伊川县江左新日电动车专卖店,江彭线与郑卢路交叉口北50米,"112.68752,34.409363",13213676527,河南省,洛阳市,伊川县,112.68752,34.409363
6311,6311,偃师市城关镇民主路新悦电动车店,河南偃师市影剧院西剧院,"112.784114,34.727893",13937986992,河南省,洛阳市,偃师市,112.784114,34.727893
6312,6312,偃师新日,民主路41号、老检查员西隔壁尚康分公司,"112.786076,34.728013",0379677188088,河南省,洛阳市,偃师市,112.786076,34.728013
6313,6313,偃师高龙镇新日电动车专卖店,美合商业街与320省道交叉口西100米,"112.708182,34.634669",15537970030,河南省,洛阳市,偃师市,112.708182,34.634669
6314,6314,偃师付店镇新日电动车专卖,府金路南50米,"112.850319,34.57748",17737695728,河南省,洛阳市,偃师市,112.850319,34.57748
6315,6315,偃师顾县镇新日电动车专卖店,310国道,"112.812306,34.667657",13525414335,河南省,洛阳市,偃师市,112.812306,34.667657
6316,6316,缑氏新日电动车专卖店,河南省洛阳市偃师市缑氏镇缑氏镇人民政府,"112.786579,34.613603",18736330603,河南省,洛阳市,偃师市,112.786579,34.613603
6317,6317,岳滩新日,023县道南50米,"112.764525,34.692061",13613796435,河南省,洛阳市,偃师市,112.764525,34.692061
6318,6318,偃师市顾县镇木阁沟真真电动车门市部,河南省洛阳市偃师市顾县镇310国道,"112.811928,34.667531",13525414335,河南省,洛阳市,偃师市,112.811928,34.667531
6319,6319,平顶山市卫东区张棉电动车经营部,平顶山市开源路新日专卖店,"113.309765,33.743006",15886789997,河南省,平顶山市,新华区,113.309765,33.743006
6320,6320,平顶山新日专卖店,中兴路街道,"113.30940887331963,33.739572732710855",15886789997,河南省,平顶山市,新华区,113.30940887331963,33.739572732710855
6321,6321,平顶山市薛庄新日店,应滨管委会,"113.14417943358421,33.78344776858917",13782469966,河南省,平顶山市,新华区,113.14417943358421,33.78344776858917
6322,6322,河南平顶山市新日电动车专卖,河南省平顶山开源路与建设路交叉北新日电动车专卖店老板娘13213844934,"113.315329,33.758636",13837520486%uFF1B13837535642,河南省,平顶山市,卫东区,113.315329,33.758636
6323,6323,平顶山市卫东区张棉电动车经营部,卫东区,"113.309943,33.744392",15886789997,河南省,平顶山市,卫东区,113.309943,33.744392
6324,6324,宝丰县城关镇军功电动车行,河南宝丰县南大街中段路西,"113.067984,33.874249",15539788517,河南省,平顶山市,宝丰县,113.067984,33.874249
6325,6325,宝丰县前营镇新日分销,011县道南50米,"112.91948,33.973765",13461290914,河南省,平顶山市,宝丰县,112.91948,33.973765
6326,6326,宝丰县李庄乡新日分销,008乡道北50米,"113.275284,33.839367",13183352405,河南省,平顶山市,宝丰县,113.275284,33.839367
6327,6327,宝丰县城关镇如意电动车门市部,南关大街178号,"113.067391,33.871548",15539788517,河南省,平顶山市,宝丰县,113.067391,33.871548
6328,6328,叶县昆阳镇新阳光电动车行,叶县昆阳大道新日专卖店,"113.356778,33.619921",13333751752,河南省,平顶山市,叶县,113.356778,33.619921
6329,6329,郏县新日专卖店(直营),郏县昆阳大道新日专卖店,"113.212609,33.971787",15893469231,河南省,平顶山市,叶县,113.212609,33.971787
6330,6330,叶县大胜电动车专卖店(直营),河南省叶县昆阳大道中段汽车站北150米路东新日专卖,"113.356778,33.619921",13903907776,河南省,平顶山市,叶县,113.356778,33.619921
6331,6331,叶县昆阳镇新阳光电动车行,文化路与昆阳大道交叉口,"113.358808,33.624039",13137760142,河南省,平顶山市,叶县,113.358808,33.624039
6332,6332,叶县夏李乡新日分销,234省道,"113.222732,33.527627",03758754627,河南省,平顶山市,叶县,113.222732,33.527627
6333,6333,叶县沈湾新日电动车,叶邑镇,"113.3139257133007,33.51569278878241",15343888981,河南省,平顶山市,叶县,113.3139257133007,33.51569278878241
6334,6334,北京新日电动车鲁山销售处(直营),河南省鲁山县墨公路中段,"112.910768,33.744399",13592185959,河南省,平顶山市,鲁山县,112.910768,33.744399
6335,6335,张良镇新日专卖店,张良镇,"113.04848626255989,33.676733677351095",15893467878,河南省,平顶山市,鲁山县,113.04848626255989,33.676733677351095
6336,6336,鲁山县马楼乡新日专卖店,马楼乡,"112.99349159002305,33.680829444736624",150375701558,河南省,平顶山市,鲁山县,112.99349159002305,33.680829444736624
6337,6337,鲁山县新日专卖店,露峰街道,"112.91150048375131,33.74672101570384",13903900623,河南省,平顶山市,鲁山县,112.91150048375131,33.74672101570384
6338,6338,鲁山县张良镇新日分销,G311(徐峡线),"113.04864,33.679073",158-9346-7878,河南省,平顶山市,鲁山县,113.04864,33.679073
6339,6339,鲁山县新日电动车专卖店,人民路,"112.91166,33.747242",13903900623,河南省,平顶山市,鲁山县,112.91166,33.747242
6340,6340,鲁山地区马楼乡镇分销,G311(徐峡线),"112.993995,33.680681",15037570158,河南省,平顶山市,鲁山县,112.993995,33.680681
6341,6341,鲁山地区程村新日专卖,242省道南50米,"113.022709,33.748425",13569575117,河南省,平顶山市,鲁山县,113.022709,33.748425
6342,6342,鲁山地区梁洼镇新日分销,梁洼镇梁洼街中段鸿祥超市东北侧45米,"112.930628,33.844015",15716552000,河南省,平顶山市,鲁山县,112.930628,33.844015
6343,6343,鲁山地区张官营乡镇分销,002乡道西50米,"113.181335,33.647975",15136988138,河南省,平顶山市,鲁山县,113.181335,33.647975
6344,6344,吕朝许,河南省郏县复兴路中段,"113.234641,33.9674",13643754582,河南省,平顶山市,郏县,113.234641,33.9674
6345,6345,郏县新日专卖店(直营),河南省郏县复兴路新汽车站北30米路东,"113.234641,33.9674",13384054555%u300113783288232,河南省,平顶山市,郏县,113.234641,33.9674
6346,6346,郏县新日专卖店,龙山街道,"113.23253676295282,33.97523569067683",13643754582,河南省,平顶山市,郏县,113.23253676295282,33.97523569067683
6347,6347,郏县新日专卖店,御花园大酒店对面,"113.23489,33.971762",13643754582,河南省,平顶山市,郏县,113.23489,33.971762
6348,6348,郏县王集乡新日分销,王集乡辛庄村238省道北50米,"113.282923,33.962628",15803906821,河南省,平顶山市,郏县,113.282923,33.962628
6349,6349,郏县李口新日分销,阳光大道111,"113.324594,33.831512",13461292966,河南省,平顶山市,郏县,113.324594,33.831512
6350,6350,舞钢市李辉庄新日电动车专卖店,舞钢市李辉庄新日专卖店,"113.491732,33.277654",13526378135,河南省,平顶山市,舞钢市,113.491732,33.277654
6351,6351,舞钢新日电动车专卖店,院岭街道,"113.49457249045373,33.27947395613958",18203759617,河南省,平顶山市,舞钢市,113.49457249045373,33.27947395613958
6352,6352,舞阳县王店新日店,尚店镇王东村,"113.399151,33.183146",18203759617,河南省,平顶山市,舞钢市,113.399151,33.183146
6353,6353,舞阳县李辉庄新日店,院岭街道,"113.49403202533722,33.28023634754256",1820375961,河南省,平顶山市,舞钢市,113.49403202533722,33.28023634754256
6354,6354,舞钢市尹集新日店,尹集镇,"113.57986137270929,33.29516666502301",15938958805,河南省,平顶山市,舞钢市,113.57986137270929,33.29516666502301
6355,6355,舞钢市朱兰新日店,朱兰街道,"113.52792441844939,33.32200633437624",1593895879,河南省,平顶山市,舞钢市,113.52792441844939,33.32200633437624
6356,6356,王佳宁,河南省汝州市老二门街市公安局南50米路西（新日电动车专卖店）,"112.843929,34.161768",13803902028,河南省,平顶山市,汝州市,112.843929,34.161768
6357,6357,汝州市纸坊镇新日分销,纸坊镇,"112.963565,34.098469",13837571060,河南省,平顶山市,汝州市,112.963565,34.098469
6358,6358,汝州市米庙镇新日分销,向阳北路156,"112.934914,34.180123",13837585107,河南省,平顶山市,汝州市,112.934914,34.180123
6359,6359,汝州市胡庄村新日分销,汝州市,"112.782011,34.103915",13461246680,河南省,平顶山市,汝州市,112.782011,34.103915
6360,6360,胡庄新日分销,汝州市,"112.782011,34.103915",13461246680,河南省,平顶山市,汝州市,112.782011,34.103915
6361,6361,朱洼新日分销,汝州市,"112.866697,34.283908",13525363563,河南省,平顶山市,汝州市,112.866697,34.283908
6362,6362,陵头镇新日分销,兴陵路69号,"112.78082,34.260272",13803755061,河南省,平顶山市,汝州市,112.78082,34.260272
6363,6363,汝州市新日电动车专卖店,洗耳河街道,"112.84488648176192,34.163411680532256",17737870955,河南省,平顶山市,汝州市,112.84488648176192,34.163411680532256
6364,6364,汝州小屯镇杨寨新日,小屯镇,"112.97159135341643,34.0467957523329",18603752289,河南省,平顶山市,汝州市,112.97159135341643,34.0467957523329
6365,6365,汝州冯店新日,温泉镇临汝镇,"112.585679,34.232793",15993537603,河南省,平顶山市,汝州市,112.585679,34.232793
6366,6366,汝州王寨新日,汝南街道,"112.80324116349222,34.124639349196144",13461246680,河南省,平顶山市,汝州市,112.80324116349222,34.124639349196144
6367,6367,汝州湾李新日电动车店,焦村镇,"113.02254259586336,34.136164576948424",18236686976,河南省,平顶山市,汝州市,113.02254259586336,34.136164576948424
6368,6368,滑县新日电动车专卖店(直营),滑县汽车站斜对面新日专卖店,"114.537019,35.568778",13653900192%uFF1B13653900190,河南省,安阳市,文峰区,114.537019,35.568778
6369,6369,高庄镇新日电动车,安濮南线与303省道交叉口西150米,"114.451409,36.038787",13526161858,河南省,安阳市,文峰区,114.451409,36.038787
6370,6370,宝莲寺镇新日电动车,兴宝大道南50米,"114.365956,36.006981",13937244364,河南省,安阳市,文峰区,114.365956,36.006981
6371,6371,华中市场新日电动车,惠苑街与平原路交叉口向东100你路北,"114.378966,36.094051",13017526005,河南省,安阳市,文峰区,114.378966,36.094051
6372,6372,平原路新日电动车,平原路东方玻璃大全斜对面,"114.377959,36.102667",18567408131,河南省,安阳市,文峰区,114.377959,36.102667
6373,6373,北晨路新日电动车,化工路535号附近,"114.367207,36.133326",18738270585,河南省,安阳市,北关区,114.367207,36.133326
6374,6374,安钢新日电动车,钢城购物中心,"114.297803,36.103139",13569012493,河南省,安阳市,殷都区,114.297803,36.103139
6375,6375,芳林街速修店,芳林街与中州路交叉口西250米,"114.322669,36.109153",13937255832,河南省,安阳市,殷都区,114.322669,36.109153
6376,6376,安阳市龙安区新珍电动车行,河南省安阳市龙安区文峰大道与中州路交叉口西北角,"114.325788,36.099365",13007590369,河南省,安阳市,龙安区,114.325788,36.099365
6377,6377,马投涧镇新日电动车,宝河公路与027乡道交叉口西50米,"114.263952,36.01245",13525825850,河南省,安阳市,龙安区,114.263952,36.01245
6378,6378,辛庄村新日电动车,040乡道东50米,"114.730965,36.10891",18211671160,河南省,安阳市,安阳县,114.730965,36.10891
6379,6379,永河镇新日电动车,301省道兄弟拉面对面,"114.575518,36.089289",03722672088,河南省,安阳市,安阳县,114.575518,36.089289
6380,6380,辛村镇新日电动车,内高线与吕辛路交叉口东100米,"114.640651,36.021575",15103725558,河南省,安阳市,安阳县,114.640651,36.021575
6381,6381,辛店集新日电动车,安辛路附近,"114.39109,36.197768",13613723000,河南省,安阳市,安阳县,114.39109,36.197768
6382,6382,柏庄镇新日电动车,107国道373号附近,"114.340989,36.191519",13939978245,河南省,安阳市,安阳县,114.340989,36.191519
6383,6383,安丰镇新日电动车,018县道东50米,"114.282194,36.226568",13569055828,河南省,安阳市,安阳县,114.282194,36.226568
6384,6384,崔家桥镇新日电动车,永康大道083号,"114.476127,36.139621",13525841117,河南省,安阳市,安阳县,114.476127,36.139621
6385,6385,伦掌镇新日电动车,府前街与林清线交叉口西北50米,"114.14413,36.245956",13803724819,河南省,安阳市,安阳县,114.14413,36.245956
6386,6386,吕村镇新日电动车,301省道南50米,"114.627899,36.090972",13513720109,河南省,安阳市,安阳县,114.627899,36.090972
6387,6387,北郭乡新日电动车,002乡道与301省道交叉口东南50米,"114.713972,36.083765",13937260224,河南省,安阳市,安阳县,114.713972,36.083765
6388,6388,铜冶镇新日电动车,铜冶镇南铜冶,"114.075396,36.229125",13213289541,河南省,安阳市,安阳县,114.075396,36.229125
6389,6389,安阳曲沟镇新日专卖店,曲沟镇,"114.21356678009035,36.11012789818115",13643728684,河南省,安阳市,安阳县,114.21356678009035,36.11012789818115
6390,6390,安阳洪河屯乡新日专卖店,洪河屯乡,"114.3027475476265,36.18938082162234",18637271427,河南省,安阳市,安阳县,114.3027475476265,36.18938082162234
6391,6391,蒋村镇新日电动车,蒋村镇,"114.17986616492273,36.17562059050303",18937232025,河南省,安阳市,安阳县,114.17986616492273,36.17562059050303
6392,6392,瓦店新日电动车,瓦店乡,"114.56717982888222,36.04969098487457",15136510051,河南省,安阳市,安阳县,114.56717982888222,36.04969098487457
6393,6393,汤阴县城关向阳路振国电动车门市,河南省汤阴县工业开发区南陈王新日电动车仓库,"114.399411,35.916871",13939976781,河南省,安阳市,汤阴县,114.399411,35.916871
6394,6394,任固镇新日电动车,302省道西50米,"114.640066,35.959851",15083087654,河南省,安阳市,汤阴县,114.640066,35.959851
6395,6395,滑县白道口镇智勇电动车行,滑县白道口镇白道口集路北,"114.747121,35.634832",13673311549,河南省,安阳市,滑县,114.747121,35.634832
6396,6396,滑县白道口镇八方电动车车行(直营),河南滑县白道口镇,"114.747605,35.633105",13837211758,河南省,安阳市,滑县,114.747605,35.633105
6397,6397,滑县城关密景新日电动车车行,河南省滑县道口文明路中段路东,"114.535038,35.561971",13101726789,河南省,安阳市,滑县,114.535038,35.561971
6398,6398,留固镇新日电动车,222省道北100米,"114.68868,35.509075",15517282999,河南省,安阳市,滑县,114.68868,35.509075
6399,6399,老庙乡新日电动车,老爷庙乡老庙乡,"114.853361,35.411349",15515115755,河南省,安阳市,滑县,114.853361,35.411349
6400,6400,枣村乡新日电动车,101省道南50米,"114.634852,35.580725",18739700966,河南省,安阳市,滑县,114.634852,35.580725
6401,6401,长垣慈周寨新日店,慈周寨乡,"114.63846489787102,35.35695573580064",13526105896,河南省,安阳市,滑县,114.63846489787102,35.35695573580064
6402,6402,桑村新日电动车,桑村乡,"114.93903458118439,35.398060607062426",13673035660,河南省,安阳市,滑县,114.93903458118439,35.398060607062426
6403,6403,滑县文明路新日旗舰店,城关镇,"114.53810334205627,35.56920442635684",13949501789,河南省,安阳市,滑县,114.53810334205627,35.56920442635684
6404,6404,滑县人民路天下城新日专卖店,人民路与英民路交叉口东南150米,"114.523068,35.554728",18738298170,河南省,安阳市,滑县,114.523068,35.554728
6405,6405,内黄县楚旺镇新日电动车专卖店,河南内黄楚旺镇新日专卖店,"114.856029,36.075973",13569020366,河南省,安阳市,内黄县,114.856029,36.075973
6406,6406,河南内黄新日专卖店(直营),河南内黄县电动车一条街,"114.782463,35.881883",15514870222,河南省,安阳市,内黄县,114.782463,35.881883
6407,6407,河南省内黄县新日电动车专卖店(直营),河南省内黄县党校中段路西,"114.925783,35.948915",13949528555,河南省,安阳市,内黄县,114.925783,35.948915
6408,6408,井店镇新日电动车,013乡道与215省道交叉口西200米,"114.715117,35.825437",13403721607,河南省,安阳市,内黄县,114.715117,35.825437
6409,6409,梁庄镇新日电动车,梁庄镇南大街口,"114.83593,35.70573",1551880897,河南省,安阳市,内黄县,114.83593,35.70573
6410,6410,田氏镇新日电动车,长顺路南段东50米,"114.760913,36.080498",15249601581,河南省,安阳市,内黄县,114.760913,36.080498
6411,6411,东庄乡新日电动车,内宝线与005乡道交汇处,"114.798815,35.967741",18837266820,河南省,安阳市,内黄县,114.798815,35.967741
6412,6412,宋村乡新日电动车,001乡道与004乡道交叉口东北200米,"114.88821,36.123791",13849295233,河南省,安阳市,内黄县,114.88821,36.123791
6413,6413,内黄县楚旺镇新日电动车专卖店,城关镇,"114.90176126360895,35.95140151409681",13569020366,河南省,安阳市,内黄县,114.90176126360895,35.95140151409681
6414,6414,河村新日电动车,亳城乡,"114.75080251693726,35.89349482922703",13937231883,河南省,安阳市,内黄县,114.75080251693726,35.89349482922703
6415,6415,林州市龙山区新日电动车经销部,林州市东环路新日电动车专卖店,"113.822247,36.070978",18303722727,河南省,安阳市,林州市,113.822247,36.070978
6416,6416,东姚镇新日电动车,东姚路东50米,"113.95814,35.919504",13213282497,河南省,安阳市,林州市,113.95814,35.919504
6417,6417,临淇镇新日电动车,兴林街北50米,"113.889297,35.774542",15896853628,河南省,安阳市,林州市,113.889297,35.774542
6418,6418,采桑镇西岗新日电动车,林州市,"113.862528,35.954287",13938691500,河南省,安阳市,林州市,113.862528,35.954287
6419,6419,桂林镇新日电动车,政府路南50米,"113.819274,35.927251",13569045508,河南省,安阳市,林州市,113.819274,35.927251
6420,6420,原康镇新日电动车,商业路东50米,"113.750604,35.911903",13783870716,河南省,安阳市,林州市,113.750604,35.911903
6421,6421,合涧镇新日电动车,昌平路与228省道交叉口西南150米,"113.737475,35.962879",13803721577,河南省,安阳市,林州市,113.737475,35.962879
6422,6422,河顺镇新日电动车,平安街与行政路交叉口南150米中共河顺镇委员会附近,"113.92771,36.160946",18272560726,河南省,安阳市,林州市,113.92771,36.160946
6423,6423,林州市采桑镇,采桑镇,"113.9068052172661,35.9954989368397",15890785222,河南省,安阳市,林州市,113.9068052172661,35.9954989368397
6424,6424,林州市任村镇,任村镇,"113.81417647004129,36.27480635627691",15537263131,河南省,安阳市,林州市,113.81417647004129,36.27480635627691
6425,6425,东姚镇后街,东姚镇,"113.9508926868439,35.91123766126157",18623823062,河南省,安阳市,林州市,113.9508926868439,35.91123766126157
6426,6426,新商家合涧镇新日电动车,合涧镇,"113.74236032366754,35.96927245877719",15994119179,河南省,安阳市,林州市,113.74236032366754,35.96927245877719
6427,6427,鹤壁集镇新日电动车,鹤源路与003乡道交叉口东南150米,"114.156431,35.972921",15939214223,河南省,鹤壁市,鹤山区,114.156431,35.972921
6428,6428,鹤壁市山城区长风路天佑车行,河南省鹤壁市山城区长风路中段,"114.187355,35.896759",13839218593,河南省,鹤壁市,山城区,114.187355,35.896759
6429,6429,淇县朝歌新日电动车门市,鹤壁市淇县107国道农行对面医药公司楼下,"114.191937,35.610045",15603928222,河南省,鹤壁市,淇滨区,114.191937,35.610045
6430,6430,鹤壁市新日电动车专卖店,九州路街道,"114.28050532937051,35.7536467510007",13839218593,河南省,鹤壁市,淇滨区,114.28050532937051,35.7536467510007
6431,6431,浚县卫溪办事处永资电动车门市部,河南省浚县北关新日专卖店,"114.550813,35.67624",13569661385,河南省,鹤壁市,浚县,114.550813,35.67624
6432,6432,小河镇新日电动车,222省道,"114.439232,35.591936",13783033367,河南省,鹤壁市,浚县,114.439232,35.591936
6433,6433,善堂镇新日电动车,人民路,"114.679292,35.756121",18739282850,河南省,鹤壁市,浚县,114.679292,35.756121
6434,6434,新乡市红旗区新日电动车专卖店,河南省新乡市西大街东头北京新日电动车专卖店,"113.878086,35.303312",15516428715/18537317911,河南省,新乡市,红旗区,113.878086,35.303312
6435,6435,获嘉县飞龙摩托车销售有限公司(直营),河南省获嘉县东环路新日专卖,"113.671608,35.262904",13598712899%uFF1B13017537533%uFF08%u5F20%u7ECF%u7406%uFF09,河南省,新乡市,红旗区,113.671608,35.262904
6436,6436,获嘉县新日专卖店(直营),获嘉县东环路新日专卖店,"113.671608,35.262904",13673529864,河南省,新乡市,红旗区,113.671608,35.262904
6437,6437,新乡县小店新日店,小店镇,"114.01192501187326,35.298407707122266",15083105299,河南省,新乡市,红旗区,114.01192501187326,35.298407707122266
6438,6438,新乡市红旗区喜扬扬车行,河南省新乡市红旗区西大街,"113.878086,35.303312",18237316667,河南省,新乡市,红旗区,113.878086,35.303312
6439,6439,新乡市西大街新日店,西街街道,"113.877878934145,35.303222477618704",15037388788,河南省,新乡市,红旗区,113.877878934145,35.303222477618704
6440,6440,新乡县北站新日店,宝西街道,"113.90582352876665,35.383308739206065",13598739396,河南省,新乡市,凤泉区,113.90582352876665,35.383308739206065
6441,6441,新乡 市大块镇店,大块镇,"113.79493832588197,35.36706577303079",13525012816,河南省,新乡市,凤泉区,113.79493832588197,35.36706577303079
6442,6442,前辛庄新日店,牧野乡,"113.93253564834595,35.34965240416209",13703432732,河南省,新乡市,牧野区,113.93253564834595,35.34965240416209
6443,6443,新乡县小冀镇金圣蓝电动车经销部,河南省新乡县小冀镇冀源路东段新日专卖,"113.772367,35.178149",13839099487,河南省,新乡市,新乡县,113.772367,35.178149
6444,6444,新乡县古固寨新日店,古固寨镇,"114.00263786315918,35.25033624546274",13837319780,河南省,新乡市,新乡县,114.00263786315918,35.25033624546274
6445,6445,新乡县朗公庙新日店,朗公庙镇,"113.91353890299798,35.200538778531154",13903737055,河南省,新乡市,新乡县,113.91353890299798,35.200538778531154
6446,6446,原阳县新日电动车行,河南省新乡市原阳县城新飞电动行,"113.940115,35.065587",13027551929/13262111262,河南省,新乡市,原阳县,113.940115,35.065587
6447,6447,原阳县齐街新日店,齐街镇,"114.2201690375805,35.056165857510685",03737352008,河南省,新乡市,原阳县,114.2201690375805,35.056165857510685
6448,6448,原阳蒋庄新日店,蒋庄乡,"113.82960990071297,34.935306083931934",13419860906,河南省,新乡市,原阳县,113.82960990071297,34.935306083931934
6449,6449,原阳太平镇新日店,太平镇,"114.10715281963348,35.03038731505546",13272604482,河南省,新乡市,原阳县,114.10715281963348,35.03038731505546
6450,6450,原阳包厂新日店,原阳服务区,"113.956017,34.97466",13233802745,河南省,新乡市,原阳县,113.956017,34.97466
6451,6451,原阳原武新日店,原武镇,"113.77867072820665,35.00082608346346",03737531706,河南省,新乡市,原阳县,113.77867072820665,35.00082608346346
6452,6452,原阳师寨新日专卖店,师寨镇,"113.84073436260223,35.07502302470797",15517316622,河南省,新乡市,原阳县,113.84073436260223,35.07502302470797
6453,6453,原阳县原武镇新日电动车,原武镇,"113.78331094980241,34.994991437063184",13083823832,河南省,新乡市,原阳县,113.78331094980241,34.994991437063184
6454,6454,原阳县祝楼乡新日专卖店,祝楼乡,"113.67976292967798,35.03441197374862",13283721858,河南省,新乡市,原阳县,113.67976292967798,35.03441197374862
6455,6455,延津县佳昕电动车城,河南省新乡市延津县卫生路中段,"114.061471,35.206736",13333800798,河南省,新乡市,延津县,114.061471,35.206736
6456,6456,杨红艳,河南省延津县卫生路中段北关口向西100米路南,"114.061471,35.206736",13633907770/13673734993,河南省,新乡市,延津县,114.061471,35.206736
6457,6457,丰庄镇新日电动车(直营),河南省延津县丰庄镇信用社向东200米路北,"114.36393,35.459707",13782524219/18238693899,河南省,新乡市,延津县,114.36393,35.459707
6458,6458,延津县石婆固乡,石婆固乡,"114.2250157892704,35.24184692810432",15836149492,河南省,新乡市,延津县,114.2250157892704,35.24184692810432
6459,6459,延津司寨,司寨乡,"114.23850059509279,35.20108561553931",15234689393,河南省,新乡市,延津县,114.23850059509279,35.20108561553931
6460,6460,雷雷摩托车店,丰庄镇,"114.36184868216516,35.46263833908644",13503732985,河南省,新乡市,延津县,114.36184868216516,35.46263833908644
6461,6461,张学军,河南省新乡封丘县文化路宏盛商厦北100米路东518号新日专卖店,"114.431222,35.040618",13837337886,河南省,新乡市,封丘县,114.431222,35.040618
6462,6462,封丘冯村新日店,冯村乡,"114.52124565839767,35.082906419724964",13639632323,河南省,新乡市,封丘县,114.52124565839767,35.082906419724964
6463,6463,封丘赵岗新日店,赵岗镇,"114.58240807056428,35.12457598615863",13323801444,河南省,新乡市,封丘县,114.58240807056428,35.12457598615863
6464,6464,封丘獐鹿市新日店,应举镇311省道,"114.295312,35.044465",13027667306,河南省,新乡市,封丘县,114.295312,35.044465
6465,6465,封丘陈固乡,陈固乡,"114.32613909244537,35.132914142970144",13839096437,河南省,新乡市,封丘县,114.32613909244537,35.132914142970144
6466,6466,封丘黄陵镇,黄陵镇,"114.64737117290495,35.000498712700924",15903071098,河南省,新乡市,封丘县,114.64737117290495,35.000498712700924
6467,6467,封丘潘店乡新日店,潘店镇,"114.55115899443626,35.021168837059676",15836001878,河南省,新乡市,封丘县,114.55115899443626,35.021168837059676
6468,6468,封丘新日店,城关镇,"114.43176046013832,35.04273190162589",13403732897,河南省,新乡市,封丘县,114.43176046013832,35.04273190162589
6469,6469,王仕俊,长垣县金贝山新日电动车专卖店,"114.693452,35.20328",15837347538,河南省,新乡市,长垣县,114.693452,35.20328
6470,6470,长垣县玺冰阳商贸有限公司(直营),河南省长垣县春兰大卖场新日专卖店,"114.668936,35.201548",13569899099,河南省,新乡市,长垣县,114.668936,35.201548
