,id,name,address,location,pname,cityname,adname,tel,type,typecode
6514,B02540QBZ6,爱玛电动车,中心城区解放东街景祥小区附近,"117.369538,24.512967",福建省,漳州市,南靖县,0596-7825311,购物服务;专卖店;自行车专卖店,061208
6515,B02540PUJF,爱玛电动车,宝城路,"117.340762,23.950889",福建省,漳州市,云霄县,[],购物服务;专卖店;自行车专卖店,061208
6516,B02540PP50,爱玛电动车(华安专卖店),城关文化路2号,"117.540320,25.000100",福建省,漳州市,华安县,18659638599,购物服务;专卖店;自行车专卖店,061208
6517,B025403BVS,爱玛电动车(湖西畲族乡人民政府西南),519县道西50米,"117.824191,24.175277",福建省,漳州市,漳浦县,[],购物服务;专卖店;自行车专卖店,061208
6518,B0254039DV,爱玛自行车(民主街店),石码镇红树林秋收阁1栋,"117.821412,24.446949",福建省,漳州市,龙海市,0596-6116990,购物服务;专卖店;自行车专卖店,061208
6519,B0FFKQUE0L,爱玛电动车,集贸南路与206省道交叉口东100米,"118.309010,31.537591",安徽省,马鞍山市,和县,[],购物服务;专卖店;自行车专卖店,061208
6520,B0FFK9GF3M,爱玛电动车,丰乐北街56号附近,"118.291010,31.773506",安徽省,马鞍山市,和县,[],购物服务;专卖店;自行车专卖店,061208
6521,B0FFK73FEJ,爱玛电动车,012县道北50米,"118.507199,31.497392",安徽省,马鞍山市,当涂县,[],购物服务;专卖店;自行车专卖店,061208
6522,B0FFK6O57N,爱玛电动车,姑孰镇东城蓝湾南门岗斜对面,"118.498499,31.546593",安徽省,马鞍山市,当涂县,[],购物服务;专卖店;自行车专卖店,061208
6523,B0FFK5UBQD,爱玛电动车,五担岗路与湖南东路交叉口东南100米,"118.551786,31.683932",安徽省,马鞍山市,花山区,[],购物服务;专卖店;自行车专卖店,061208
6524,B0FFJ3WKHX,爱玛电动车吉祥狮电动车汤阳小冯车业专卖店,映翠花园一村7-5号,"118.488056,31.657528",安徽省,马鞍山市,雨山区,[],购物服务;专卖店;专营店,061200
6525,B0FFIYEIXT,爱玛专卖店,秀山湖壹号西门飞达车行,"118.560246,31.696385",安徽省,马鞍山市,花山区,[],购物服务;购物相关场所;购物相关场所,060000
6526,B0FFIVGPFG,爱玛电动车,印山东路698号附近,"118.527439,31.662998",安徽省,马鞍山市,雨山区,[],购物服务;专卖店;自行车专卖店,061208
6527,B0FFID645R,爱玛电动车(新安花园店),新安花园18栋102,"118.484623,31.667687",安徽省,马鞍山市,雨山区,[],购物服务;专卖店;自行车专卖店,061208
6528,B0FFI9RD1X,爱玛电动车,马阳湖花园26栋4号,"118.527695,31.656635",安徽省,马鞍山市,雨山区,15156120908,购物服务;专卖店;自行车专卖店,061208
6529,B0FFHZXZBQ,爱玛电动车,马项羽北路3号,"118.462352,31.854824",安徽省,马鞍山市,和县,[],购物服务;专卖店;自行车专卖店,061208
6530,B0FFHNLGFF,爱玛电动车,幸福路37号,"118.484762,31.720211",安徽省,马鞍山市,花山区,[],购物服务;专卖店;自行车专卖店,061208
6531,B0FFHNGOOR,爱玛电动车(慈湖河路),慈湖河路市容大厦对面瑞祥家园20栋,"118.532484,31.669622",安徽省,马鞍山市,花山区,[],购物服务;专卖店;自行车专卖店,061208
6532,B0FFHKGWLA,爱玛电动车,马姥桥镇姥桥社区新南街119号,"118.311323,31.602655",安徽省,马鞍山市,和县,[],购物服务;专卖店;自行车专卖店,061208
6533,B0FFHFSX6N,爱玛电动车(林头专卖店),太湖山路与翰林路交叉口西100米,"117.962426,31.545991",安徽省,马鞍山市,含山县,[],购物服务;专卖店;自行车专卖店,061208
6534,B0FFHBYW3M,爱玛电动车,新都步行街西50米,"118.845280,31.560631",安徽省,马鞍山市,博望区,[],购物服务;专卖店;自行车专卖店,061208
6535,B0FFH6BGA7,爱玛电动车,华阳西路13号,"118.099414,31.719916",安徽省,马鞍山市,含山县,13966369026,购物服务;专卖店;自行车专卖店,061208
6536,B0FFGLHAG4,爱玛电动车(江东大道北段),江东大道北段85号附近,"118.523162,31.698284",安徽省,马鞍山市,花山区,13855569821,购物服务;专卖店;自行车专卖店,061208
6537,B0FFGI1SMN,爱玛电动车(林头专卖店),[],"117.959770,31.550202",安徽省,马鞍山市,含山县,[],购物服务;专卖店;自行车专卖店,061208
6538,B0FFGCW73W,爱玛电动车,012县道附近,"118.600513,31.298995",安徽省,马鞍山市,当涂县,[],购物服务;专卖店;自行车专卖店,061208
6539,B0FFG83GIJ,爱玛电动车,护新路68号附近,"118.600171,31.506482",安徽省,马鞍山市,当涂县,[],购物服务;专卖店;自行车专卖店,061208
6540,B0FFG7FDBH,爱玛电动车,马望江路与龙潭南路交叉口东200米,"118.361369,31.705893",安徽省,马鞍山市,和县,[],购物服务;专卖店;自行车专卖店,061208
6541,B0FFG568KP,爱玛电动车,020县道西150米,"117.997675,31.655220",安徽省,马鞍山市,含山县,[],购物服务;专卖店;自行车专卖店,061208
6542,B0FFG3GXCS,爱玛电动车(仙踪镇财政分局东),019县道与226省道交叉口西150米,"118.010842,31.798803",安徽省,马鞍山市,含山县,[],购物服务;专卖店;自行车专卖店,061208
6543,B0FFG3GX8R,爱玛电动车(014乡道店),马014乡道与105省道交叉口东北100米,"118.186369,31.761138",安徽省,马鞍山市,和县,[],购物服务;专卖店;自行车专卖店,061208
6544,B0FFG0RPLR,爱玛电动车(提署路),姑孰镇提署西路91号,"118.485622,31.554595",安徽省,马鞍山市,当涂县,[],购物服务;专卖店;自行车专卖店,061208
6545,B0FFFZ6R48,爱玛电动车,011县道与017县道交叉口西北50米,"118.606008,31.440680",安徽省,马鞍山市,当涂县,[],购物服务;专卖店;自行车专卖店,061208
6546,B0FFFYUFS1,爱玛电动车,002乡道东200米,"118.535440,31.598700",安徽省,马鞍山市,雨山区,[],购物服务;专卖店;自行车专卖店,061208
6547,B0FFFWO0KG,爱玛电动车(慈湖河路店),慈湖乡翠岛华庭2栋,"118.532572,31.675879",安徽省,马鞍山市,花山区,[],购物服务;专卖店;自行车专卖店,061208
6548,B0FFFSIEWA,爱玛电动车(和县含山总代理),湖东北路36-1-2号,"118.509636,31.710036",安徽省,马鞍山市,花山区,18715555108,购物服务;购物相关场所;购物相关场所,060000
6549,B0FFFD6L78,小徐车业,湖北东路329号附近,"118.526743,31.701142",安徽省,马鞍山市,花山区,[],购物服务;专卖店;自行车专卖店,061208
6550,B0FFF0524S,爱玛电动车,年陡镇查湾街海尔专卖店旁,"118.520500,31.418391",安徽省,马鞍山市,当涂县,[],购物服务;专卖店;自行车专卖店,061208
6551,B02350OCO6,爱玛电动车(和县旗舰店),历阳镇陋室西街148号,"118.362719,31.719383",安徽省,马鞍山市,和县,0555-5313402;0555-5355598,购物服务;专卖店;自行车专卖店,061208
6552,B02350O9YW,爱玛电动车(项羽南路),项羽南路259号附近,"118.462940,31.849743",安徽省,马鞍山市,和县,[],购物服务;专卖店;自行车专卖店,061208
6553,B022B0M92Y,爱玛电动车(提署路店),提署街55号,"118.485608,31.554632",安徽省,马鞍山市,当涂县,0555-6729139,购物服务;专卖店;自行车专卖店,061208
6554,B022B0M4BK,爱玛电动车(红旗北路店),红旗中路65号,"118.493104,31.694182",安徽省,马鞍山市,雨山区,0555-2619399,购物服务;专卖店;自行车专卖店,061208
6555,B0FFKKWTBY,爱玛电动车,荣山区西秀镇丰盈西9号附近,"110.158750,19.997906",海南省,海口市,秀英区,[],购物服务;专卖店;自行车专卖店,061208
6556,B0FFKI5CGZ,爱玛电动车,新大洲大道479号附近,"110.383693,19.973590",海南省,海口市,琼山区,[],购物服务;专卖店;自行车专卖店,061208
6557,B0FFKG2EN8,爱玛电动车,文明东路与朝阳路交叉口东北50米,"110.369073,20.038926",海南省,海口市,美兰区,[],购物服务;专卖店;自行车专卖店,061208
6558,B0FFKG0OR6,爱玛电动车,兴丹路与流芳路交叉口西南100米,"110.366242,20.007860",海南省,海口市,琼山区,[],购物服务;专卖店;自行车专卖店,061208
6559,B0FFKG09ZM,爱玛电动车,下坎西路与下坎路交叉口北150米,"110.368455,19.991035",海南省,海口市,琼山区,[],购物服务;专卖店;自行车专卖店,061208
6560,B0FFKG063Z,爱玛电动车,山高路东50米,"110.338706,19.984553",海南省,海口市,龙华区,[],购物服务;专卖店;自行车专卖店,061208
6561,B0FFKEDT0D,爱玛,城南路西50米,"110.348283,19.980987",海南省,海口市,龙华区,[],购物服务;专卖店;自行车专卖店,061208
6562,B0FFKECJA4,爱玛电动车,丘浚路与丘海大道交叉口东南50米,"110.294643,19.989580",海南省,海口市,秀英区,[],购物服务;专卖店;自行车专卖店,061208
6563,B0FFKDZJ5E,爱玛电动车(琼州大道店),建国路与琼州大道交叉口北100米,"110.358823,20.005561",海南省,海口市,琼山区,13098999997,购物服务;专卖店;自行车专卖店,061208
6564,B0FFKDKGFD,爱玛电动车,海秀中路与海秀快速路入口交叉口东南100米,"110.299134,20.013042",海南省,海口市,龙华区,15120799144,购物服务;专卖店;自行车专卖店,061208
6565,B0FFKC2JYT,爱玛,洋兴洋商城旁边市场铺面4号,"110.477467,19.983307",海南省,海口市,美兰区,[],购物服务;购物相关场所;购物相关场所,060000
6566,B0FFK92JDO,爱玛电动车,南沙路西50米,"110.322149,20.001013",海南省,海口市,龙华区,[],购物服务;购物相关场所;购物相关场所,060000
6567,B0FFK70Y6S,爱玛(东湖路),文明中路45号,"110.345970,20.036567",海南省,海口市,龙华区,[],购物服务;专卖店;自行车专卖店,061208
6568,B0FFK6ES6U,爱玛,景湾路与盐灶路交叉口东北150米,"110.327098,20.035833",海南省,海口市,龙华区,[],购物服务;专卖店;自行车专卖店,061208
6569,B0FFK6ARSE,爱玛,海秀东路22号,"110.334490,20.028918",海南省,海口市,龙华区,13700443059,购物服务;专卖店;自行车专卖店,061208
6570,B0FFK1UYQ6,爱玛电动车,海府一横路14-2号,"110.361498,20.026710",海南省,海口市,美兰区,13337528418,购物服务;购物相关场所;购物相关场所,060000
6571,B0FFJ3CVUG,爱玛电动车,云龙镇海榆北路54号,"110.471192,19.876959",海南省,海口市,琼山区,[],购物服务;专卖店;自行车专卖店,061208
6572,B0FFJ1G3EX,爱玛电动车,龙华路70号附近,"110.330467,20.027685",海南省,海口市,龙华区,[],购物服务;专卖店;自行车专卖店,061208
6573,B0FFIPL99U,爱玛电动车,高登西街56-3号,"110.352798,19.995801",海南省,海口市,琼山区,18689770177,购物服务;专卖店;自行车专卖店,061208
6574,B0FFIDXQWM,爱玛电动车(龙华路店),龙华路74号与金龙路交叉路口,"110.325314,20.023205",海南省,海口市,龙华区,[],购物服务;专卖店;自行车专卖店,061208
6575,B0FFI0XK3Y,爱玛电动车台铃电动车,文化街与223国道交叉口北50米,"110.564529,19.714569",海南省,海口市,琼山区,[],购物服务;专卖店;自行车专卖店,061208
6576,B0FFI0O3V6,爱玛电动车(海垦路店),海垦路华侨新村金年公寓11号楼二层BC号,"110.309255,20.014632",海南省,海口市,龙华区,[],购物服务;专卖店;自行车专卖店,061208
6577,B0FFI09GN5,爱玛(东湖路),老城镇澄江北路6号,"110.347312,20.036196",海南省,海口市,龙华区,[],购物服务;专卖店;自行车专卖店,061208
6578,B0FFHZ4MJF,爱玛电动车,石山镇石山墟解放南街76号,"110.210610,19.932281",海南省,海口市,秀英区,[],购物服务;购物相关场所;购物相关场所,060000
6579,B0FFHTYOIE,爱玛电动车,世贸南路452号附近,"110.306352,20.018765",海南省,海口市,龙华区,18708966869,购物服务;专卖店;自行车专卖店,061208
6580,B0FFHT6SPL,爱玛电动车(秀新路店),秀新路1-1号,"110.284875,20.003024",海南省,海口市,秀英区,[],购物服务;专卖店;自行车专卖店,061208
6581,B0FFHR92EW,爱玛电动车,永兴镇中国移动通信永兴专营店,"110.267398,19.889542",海南省,海口市,秀英区,0898-65850808,购物服务;专卖店;自行车专卖店,061208
6582,B0FFHQN91F,爱玛电动车(三叶西路),丘海大道71号滨涯花园新村320号,"110.296354,19.997832",海南省,海口市,龙华区,[],购物服务;专卖店;自行车专卖店,061208
6583,B0FFGXAVH9,爱玛电动车(海秀中路),海秀中路85号,"110.313812,20.017190",海南省,海口市,龙华区,18876696816,购物服务;专卖店;自行车专卖店,061208
6584,B0FFGXASTM,爱玛电动车(国英总店),府城琼州大道6号节能大厦19楼,"110.360416,20.002593",海南省,海口市,琼山区,[],购物服务;专卖店;自行车专卖店,061208
6585,B0FFGXAN08,爱玛电动车(福兴路店),福兴路与149县道交叉口南50米,"110.415018,19.882892",海南省,海口市,琼山区,[],购物服务;专卖店;自行车专卖店,061208
6586,B0FFGNI4Y9,爱玛电动车(学院路店),城西路与学院路交叉口南150米,"110.332989,19.988169",海南省,海口市,龙华区,[],购物服务;专卖店;自行车专卖店,061208
6587,B0FFG8KKMY,爱玛电动车,长流镇博新长滨路明发酒店南150米,"110.207901,20.011217",海南省,海口市,秀英区,[],购物服务;专卖店;自行车专卖店,061208
6588,B0FFG6ZG3Q,爱玛电动车,龙源街龙桥镇政府东150米,"110.364450,19.911986",海南省,海口市,龙华区,[],购物服务;专卖店;自行车专卖店,061208
6589,B0FFFTC31C,爱玛电动车(灵桂大道店),灵山镇灵桂大道1-4号,"110.435756,19.967832",海南省,海口市,美兰区,0898-65314494,购物服务;专卖店;自行车专卖店,061208
6590,B0FFFGLWHG,爱玛电动车(海口市龙华区龙泉镇卫生院南),南街91号附近,"110.364073,19.855600",海南省,海口市,龙华区,[],购物服务;专卖店;自行车专卖店,061208
6591,B0FFFEY19Y,爱玛电动车(东湖路店),东湖路27号如家酒店一楼,"110.345103,20.036626",海南省,海口市,龙华区,0898-66105158,购物服务;专卖店;自行车专卖店,061208
6592,B0FFFEXT6A,爱玛电动车(高登西街),高登里53号高登西街王者天创手机店正对面,"110.355922,19.996435",海南省,海口市,琼山区,[],购物服务;专卖店;自行车专卖店,061208
6593,B0FFFEVHPS,爱玛电动车(书场街),海商路与秀英大道交叉口北150米,"110.280903,20.010742",海南省,海口市,秀英区,[],购物服务;专卖店;自行车专卖店,061208
6594,B0FFFE1DUJ,爱玛电动车(青年路),白龙街道天亿水之缘休闲吧,"110.368506,20.033009",海南省,海口市,美兰区,[],购物服务;专卖店;自行车专卖店,061208
6595,B03820PNQZ,爱玛电动车(长康路),长生路28号附近,"110.201149,20.008354",海南省,海口市,秀英区,[],购物服务;专卖店;自行车专卖店,061208
6596,B03820OYDM,爱玛电动车(香江国际西北),琼州大道9-1号,"110.359894,20.003793",海南省,海口市,琼山区,[],购物服务;专卖店;自行车专卖店,061208
6597,B0382031GN,爱玛电动车(书场街),海商路与秀英大道交叉口北150米,"110.280893,20.011392",海南省,海口市,秀英区,0898-68659091,购物服务;专卖店;自行车专卖店,061208
6598,B0FFK8GG49,爱玛电动车,紫荆中路18号附近,"113.239008,22.670755",广东省,中山市,中山市,[],购物服务;购物相关场所;购物相关场所,060000
6599,B0FFJXTUY2,爱玛电动车,东富路30号(东君商务酒店对面),"113.259248,22.689480",广东省,中山市,中山市,18718758844,购物服务;购物相关场所;购物相关场所,060000
6600,B0FFJO6E92,爱玛电动车,西区街道富华道28号9卡,"113.355385,22.521490",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6601,B0FFIZSWRL,爱玛电动车,阜沙大道80号,"113.351946,22.666740",广东省,中山市,中山市,0760-89766498,购物服务;专卖店;自行车专卖店,061208
6602,B0FFIS4OFW,爱玛电动车(工业大道),火炬开发区街道张家边四村板埔路9号,"113.466731,22.553955",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6603,B0FFI9WSEY,爱玛电动车,三乡镇文昌中路10号,"113.426478,22.352912",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6604,B0FFI7TE8F,爱玛电动车,中山古镇六坊南兴路72号,"113.176920,22.614728",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6605,B0FFHU34ZM,爱玛电动车,小榄镇泰昌路20号,"113.250085,22.615297",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6606,B0FFHS23IG,爱玛电动车,东升镇葵兴大道102号,"113.295910,22.617339",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6607,B0FFHRUP2D,爱玛电动车(东苑南路),石岐区街道东裕路31号13,"113.397020,22.509300",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6608,B0FFHNXRWA,爱玛电动车(东镇北街),东镇北街与东镇大街一巷交叉口南100米,"113.462246,22.540747",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6609,B0FFHMLSBC,爱玛电动车,南坦路与坑冲街交叉口东北100米,"113.495048,22.272808",广东省,中山市,中山市,13879275785,购物服务;专卖店;自行车专卖店,061208
6610,B0FFHLQ6ZZ,爱玛电动车(隆都路店),隆都路76之3,"113.316279,22.515079",广东省,中山市,中山市,0760-87339629,购物服务;专卖店;自行车专卖店,061208
6611,B0FFHHLBPN,爱玛电动车(康华路),银湾北路8巷22号,"113.405480,22.534815",广东省,中山市,中山市,13326922306,购物服务;专卖店;自行车专卖店,061208
6612,B0FFHDBNF9,爱玛电动车,南头镇光明南路16号,"113.289367,22.713678",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6613,B0FFHCHFE6,爱玛电动车,小榄镇民安南路45号,"113.256068,22.659419",广东省,中山市,中山市,13590918687;13590918684,购物服务;专卖店;自行车专卖店,061208
6614,B0FFH9IDSV,爱玛电动车(工业大道),工业大道58号-之1附近,"113.465283,22.554265",广东省,中山市,中山市,15323966957,购物服务;专卖店;自行车专卖店,061208
6615,B0FFH81NDK,爱玛电动车(兴红二路店),古镇镇海州村兴红二路18号,"113.184367,22.663691",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6616,B0FFH3B0V0,爱玛电动车(新茂路店),横栏镇新茂街63号,"113.232308,22.568847",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6617,B0FFH22ALS,爱玛电动车(东裕路),东裕路72号,"113.399646,22.508652",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6618,B0FFGJ05T0,爱玛电动车,横栏镇长安南路17号华丰车行,"113.249930,22.533234",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6619,B0FFGC15Z5,爱玛电动车(曹兴中路),曹兴西路163号,"113.196920,22.627017",广东省,中山市,中山市,0760-22395883,购物服务;专卖店;自行车专卖店,061208
6620,B0FFGC0DGR,爱玛电动车,黄圃镇新丰中路16号,"113.333145,22.712935",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6621,B0FFGBAKRI,爱玛电动车服务中心(联兴街),东镇北街与涌边街交叉口西南50米,"113.461746,22.542056",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6622,B0FFG7K7HX,爱玛电动车,民众镇六百六路165号,"113.484680,22.623165",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店|摩托车服务;摩托车服务相关;摩托车服务相关,061208|040000
6623,B0FFG6F5D2,爱玛电动车(华苑西南),三乡镇文昌中路63号(华苑西南),"113.431202,22.354536",广东省,中山市,中山市,0760-86388413,购物服务;专卖店;自行车专卖店,061208
6624,B0FFG312GF,爱玛电动车,鸿埠园路64-65号附近,"113.421187,22.343482",广东省,中山市,中山市,18938747266,购物服务;专卖店;自行车专卖店,061208
6625,B0FFG0RD1F,爱玛电动车,农商银行南50米(金湾路西),"113.465786,22.324092",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6626,B0FFFTLYSU,爱玛电动车(连锁025分店),大涌镇旗山路299号,"113.293983,22.466159",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6627,B0FFFT5DQD,爱玛电动车(金斗大街),坦洲镇金斗新村7号首层9号铺位,"113.470404,22.260378",广东省,中山市,中山市,13829275785,购物服务;专卖店;自行车专卖店,061208
6628,B0FFFS4KZN,爱玛电动车(坦背西二马路辅路店),东升镇坦背东二马路114号,"113.317870,22.583528",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6629,B0FFFOPUDB,爰玛电动车,石岐莲塘路19号,"113.380934,22.528271",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6630,B0FFFFYJS2,爱玛电动车(莲塘路),兴仁里横巷,"113.381556,22.529568",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6631,B0FFFF93PN,爱玛电动车(安山大街),安山大街与安山大街西十二巷交叉口北50米,"113.362276,22.507475",广东省,中山市,中山市,13590953925,购物服务;专卖店;自行车专卖店,061208
6632,B0FFF04PFM,爱玛电动车(南朗精品店),兴华街与永兴路交叉口西南50米,"113.531880,22.494846",广东省,中山市,中山市,13549901121,购物服务;专卖店;自行车专卖店,061208
6633,B02F80RJP1,爱玛电动车(兴港中路),港口镇兴港中路119号,"113.385770,22.588466",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6634,B02F80QF9J,爱玛电动车(旗峰路店),大涌中心市场西北50米(旗峰路东),"113.284084,22.471405",广东省,中山市,中山市,18718094668,购物服务;专卖店;自行车专卖店,061208
6635,B02F80Q6HR,爱玛电动车(东镇大道),火炬开发区街道火炬开发区东镇大道9号3至,"113.461143,22.539891",广东省,中山市,中山市,[],购物服务;专卖店;自行车专卖店,061208
6636,B02F80P5YO,爱玛电动车(联兴街店),火炬高技术开发区火炬开发区张家边联兴街3号,"113.462245,22.540656",广东省,中山市,中山市,0760-89935661,购物服务;专卖店;自行车专卖店,061208
6637,B02F80389J,爱玛电动车(月湾路店),月湾路23号,"113.401895,22.529651",广东省,中山市,中山市,15819360773,购物服务;专卖店;自行车专卖店,061208
6638,B0FFKVRI3H,中山市沙朗爱玛电动车,西区彩虹大道75号,"113.341539,22.556481",广东省,中山市,中山市,13794190677,购物服务;购物相关场所;购物相关场所,060000
6639,B0FFKQG00T,爱玛电动车,秦集路西50米,"117.276710,32.896705",安徽省,蚌埠市,禹会区,[],购物服务;专卖店;自行车专卖店,061208
6640,B0FFKOLKWF,爱玛电动车,东海大道105-1号附近,"117.355065,32.918753",安徽省,蚌埠市,蚌山区,[],购物服务;专卖店;自行车专卖店,061208
6641,B0FFK63TJX,爱玛电动车,046县道马城镇孝仪全友家居旁,"117.154986,32.807262",安徽省,蚌埠市,禹会区,[],购物服务;专卖店;自行车专卖店,061208
6642,B0FFK51P4U,爱玛电动车(五河国防路二店),国防路与淮河路交叉口西南50米,"117.891954,33.144823",安徽省,蚌埠市,五河县,[],购物服务;专卖店;自行车专卖店,061208
6643,B0FFJX06UE,蚌埠市爱玛电动车专卖店,光彩二路与北八路交叉口东南100米,"117.351808,32.914140",安徽省,蚌埠市,蚌山区,[],购物服务;购物相关场所;购物相关场所,060000
6644,B0FFJOG8N2,爱玛电动车,[],"117.337121,33.251262",安徽省,蚌埠市,固镇县,[],购物服务;专卖店;自行车专卖店,061208
6645,B0FFIUYBML,爱玛专卖店,虚镇大庆三路与友谊路交口西100米,"117.321212,32.933284",安徽省,蚌埠市,禹会区,[],购物服务;专卖店;自行车专卖店,061208
6646,B0FFIP54O8,爱玛电动车,206国道东50米,"117.197888,33.040049",安徽省,蚌埠市,怀远县,[],购物服务;专卖店;自行车专卖店,061208
6647,B0FFIP537F,爱玛电动车(世纪家园东),225省道北50米,"116.923101,32.863716",安徽省,蚌埠市,怀远县,[],购物服务;专卖店;自行车专卖店,061208
6648,B0FFHZ3Q4K,爱玛电动车,慧峰跆拳道(曹老集站西北200米),"117.370019,33.055409",安徽省,蚌埠市,淮上区,[],购物服务;购物相关场所;购物相关场所,060000
6649,B0FFHUXQBK,爱玛电动车,丰安路与龙华路交叉口东50米,"117.396699,32.982283",安徽省,蚌埠市,淮上区,[],购物服务;专卖店;自行车专卖店,061208
6650,B0FFHFFQRH,爱玛电动车(怀远旗舰店),庙山路与禹王中路交叉口西100米,"117.190434,32.959977",安徽省,蚌埠市,怀远县,0552-8019900,购物服务;专卖店;自行车专卖店,061208
6651,B0FFH4W5XR,艾玛电动车(小溪店),026县道南50米,"117.915146,33.050327",安徽省,蚌埠市,五河县,[],购物服务;专卖店;专营店,061200
6652,B0FFH42AU8,爱玛电动车,101省道西50米,"117.370241,33.108044",安徽省,蚌埠市,固镇县,[],购物服务;专卖店;自行车专卖店,061208
6653,B0FFGXR6C8,爱玛电动车(淮河路),淮河东路铁路物资货运站旁,"117.390687,32.942469",安徽省,蚌埠市,龙子湖区,[],购物服务;专卖店;自行车专卖店,061208
6654,B0FFGLZL4Z,爱玛电动车,046县道南200米,"117.071857,32.809347",安徽省,蚌埠市,怀远县,[],购物服务;专卖店;自行车专卖店,061208
6655,B0FFGLB1MP,爱玛电动车,135乡道与225省道交叉口东北50米,"117.079789,32.900338",安徽省,蚌埠市,怀远县,[],购物服务;专卖店;自行车专卖店,061208
6656,B0FFGJQH75,爱玛电动车,041县道北50米,"117.300934,33.035331",安徽省,蚌埠市,淮上区,13956361349,购物服务;专卖店;自行车专卖店,061208
6657,B0FFGD18IX,爱玛电动车,037县道西50米,"117.637626,33.232160",安徽省,蚌埠市,五河县,[],购物服务;专卖店;自行车专卖店,061208
6658,B0FFGBH1OJ,爱玛电动车(桃园旗舰店),金牛路与X-4路交叉口西北150米,"117.303458,32.960900",安徽省,蚌埠市,淮上区,13865080689,购物服务;专卖店;自行车专卖店,061208
6659,B0FFGA2X4F,爱玛集成吊顶,雪华乡光彩大市场东海大道对面综合楼6栋,"117.357844,32.914760",安徽省,蚌埠市,蚌山区,[],购物服务;家居建材市场;家居建材市场,060600
6660,B0FFG8SSZ1,爱玛电动车,049县道附近,"116.938639,32.952081",安徽省,蚌埠市,怀远县,[],购物服务;专卖店;自行车专卖店,061208
6661,B0FFG7QC6T,伟伟车业爱玛电动车,043县道附近,"117.077802,33.226172",安徽省,蚌埠市,怀远县,0552-8851133,购物服务;专卖店;自行车专卖店,061208
6662,B0FFG6Z2QK,爱玛电动车(朝阳北路),淮滨社区朝阳北路1222号,"117.350131,32.957731",安徽省,蚌埠市,淮上区,0552-2822178,购物服务;专卖店;自行车专卖店,061208
6663,B0FFG6VVNM,爱玛电动车,003县道南50米,"117.481612,32.961758",安徽省,蚌埠市,龙子湖区,13155251098,购物服务;专卖店;自行车专卖店,061208
6664,B0FFG6T0H2,爱玛电动车,胜利东路与005县道交叉口西南150米,"117.466915,32.919989",安徽省,蚌埠市,龙子湖区,[],购物服务;专卖店;自行车专卖店,061208
6665,B0FFG4I160,爱玛电动车(沫河口财政所东北),五蚌路与306省道交叉口东北150米,"117.548496,32.991648",安徽省,蚌埠市,淮上区,[],购物服务;专卖店;自行车专卖店,061208
6666,B0FFG3DMES,爱玛电动车,306省道附近,"117.701127,33.006687",安徽省,蚌埠市,五河县,[],购物服务;专卖店;自行车专卖店,061208
6667,B0FFG36LWN,爱玛电动车,017县道与029县道交叉口西100米,"117.590913,33.189369",安徽省,蚌埠市,五河县,[],购物服务;专卖店;自行车专卖店,061208
6668,B0FFG2PA5P,爱玛电动车,045县道南50米,"116.898867,33.134627",安徽省,蚌埠市,怀远县,[],购物服务;专卖店;自行车专卖店,061208
6669,B0FFG2P9YN,爱玛电动车,龙亢农场泡桐村13号,"116.873494,33.102426",安徽省,蚌埠市,怀远县,[],购物服务;专卖店;自行车专卖店,061208
6670,B0FFG1NAPB,爱玛电动车,魏庄镇042县道中国邮政北,"117.237028,33.099393",安徽省,蚌埠市,怀远县,15955265528,购物服务;专卖店;自行车专卖店,061208
6671,B0FFG1H1NB,爱玛电动车,新马桥镇华盛街,"117.354734,33.179005",安徽省,蚌埠市,固镇县,[],购物服务;专卖店;自行车专卖店,061208
6672,B0FFG12SUQ,爱玛电动车,067乡道与304省道交叉口西150米,"117.430578,33.309307",安徽省,蚌埠市,固镇县,15755232270,购物服务;专卖店;自行车专卖店,061208
