,activeCity,appHotLevel,cityAbbrCode,cityAreaCode,cityEnName,cityId,cityLevel,cityName,cityOrderId,cityPyName,directURL,gLat,gLng,overseasCity,parentCityId,provinceId,scenery,standardEnName,tuanGouFlag
51,True,0,LKQ,0731,zhuzhouxian,1400,100,渌口区,3306,lukouqu,,27.69784,113.14408,False,192,18,False,,1
52,True,0,MY,0745,mayang,1447,100,麻阳苗族自治县,3408,mayang,,27.86545,109.80252,False,202,18,False,,1
53,True,1,ML,0730,miluo,1393,100,汨罗市,3602,miluo,,28.80642,113.06711,False,196,18,False,,1
54,True,0,NX,0737,nanxian,1390,100,南县,3818,nanxian,,29.36162,112.39636,False,199,18,False,,1
55,True,0,NX,0731,ningxiang,1379,100,宁乡市,3908,ningxiang,,28.2777002,112.5519815,False,344,18,False,,1
56,True,0,NY,0746,ningyuan,1425,100,宁远县,3912,ningyuan,,25.57103,111.946,False,201,18,False,,1
57,True,0,PJ,0730,pingjian,1398,100,平江县,4022,pingjiang,,28.70189,113.58129,False,196,18,False,,1
58,True,0,QD,0734,qidongxian,1413,100,祁东县,4138,qidongxian,,26.79965,112.09043,False,194,18,False,,1
59,True,0,QY,0746,qiyang,1430,100,祁阳县,4146,qiyang,,26.58012,111.84015,False,201,18,False,,1
60,True,0,RC,0735,rucheng,1420,100,汝城县,4404,rucheng,,25.53288,113.68499,False,200,18,False,,1
61,True,0,SZ,0744,sangzhi,1381,100,桑植县,4508,sangzhi,,29.39971,110.16428,False,198,18,False,,1
62,True,1,SS,0731,shaoshan,1405,100,韶山市,4610,shaoshan,,27.91507,112.5266,False,193,18,False,,1
63,True,0,SD,0739,shaodong,1433,100,邵东县,4612,shaodong,,27.25997,111.74421,False,195,18,False,,1
64,True,1,SY,0739,shaoyang,195,100,邵阳,4616,shaoyang,,27.239973,111.468236,False,0,18,False,,1
65,True,0,SYX,0739,shaoyangxian,1434,100,邵阳县,4618,shaoyangxian,,26.99079,111.27384,False,195,18,False,,1
66,True,0,SM,0736,shimen,1388,100,石门县,4726,shimen,,29.58413,111.37982,False,197,18,False,,1
67,True,0,SF,0738,shuangfeng,1454,100,双峰县,4780,shuangfeng,,27.45705,112.17513,False,203,18,False,,1
68,True,0,SP,0746,shuangpai,1429,100,双牌县,4794,shuangpai,,25.96168,111.66,False,201,18,False,,1
69,True,0,SN,0739,zysuining,1438,100,绥宁县,4936,suining,,26.58231,110.15612,False,195,18,False,,1
70,True,0,TJ,0737,taojian,1391,100,桃江县,5066,taojiang,,28.51819,112.15571,False,199,18,False,,1
71,True,0,TY,0736,taoyuanxian,1387,100,桃源县,5070,taoyuanxian,,28.90259,111.48893,False,197,18,False,,1
72,True,0,TD,0745,tongdao,1451,100,通道侗族自治县,5144,tongdao,,26.15794,109.78449,False,202,18,False,,1
73,True,0,WG,0739,wugangshi,1432,100,武冈市,5526,wugangshi,,26.72661,110.63196,False,195,18,False,,1
74,True,1,XT,0731,xiangtan,193,100,湘潭,5722,xiangtan,,27.856325,112.907339,False,0,18,False,,1
75,True,0,XTX,0731,xiangtanxian,1406,100,湘潭县,5724,xiangtanxian,,27.78,112.95061,False,193,18,False,,1
76,True,1,XX,0743,xiangxi,204,100,湘西,5726,xiangxi,,28.311834,109.738842,False,0,18,False,,1
77,True,1,XX,0731,xiangxiang,1404,100,湘乡市,5728,xiangxiang,,27.7341,112.53504,False,193,18,False,,1
78,True,1,XY,0730,xiangyin,1397,100,湘阴县,5730,xiangyin,,28.68925,112.90917,False,196,18,False,,1
79,True,0,XH,0738,xinhua,1455,100,新化县,5814,xinhua,,27.72663,111.32743,False,203,18,False,,1
80,True,0,XH,0745,xinhuang,1448,100,新晃侗族自治县,5816,xinhuang,,27.35264,109.17492,False,202,18,False,,1
81,True,0,XN,0739,xinning,1439,100,新宁县,5838,xinning,,26.43344,110.85675,False,195,18,False,,1
82,True,0,XS,0739,xinshao,1435,100,新邵县,5844,xinshao,,27.32175,111.45852,False,195,18,False,,1
83,True,0,XT,0746,xintian,1428,100,新田县,5848,xintian,,25.9043,112.20329,False,201,18,False,,1
84,True,0,XP,0745,xupu,1444,100,溆浦县,5962,xupu,,27.9083,110.59494,False,202,18,False,,1
85,True,0,YL,0731,yanlingxian,1403,100,炎陵县,6062,yanlingxian,,26.48985,113.77246,False,192,18,False,,1
86,True,0,YZ,0735,yizhang,1417,100,宜章县,6224,yizhang,,25.39969,112.94861,False,200,18,False,,1
87,True,1,YY,0737,yiyang,199,100,益阳,6248,yiyang,,28.580483,112.355338,False,0,18,False,,1
88,True,0,YS,0743,yongshun,1462,100,永顺县,6352,yongshun,,29.00515,109.84807,False,204,18,False,,1
89,True,0,YX,0735,yongxing,1416,100,永兴县,6358,yongxing,,26.1272,113.11659,False,200,18,False,,1
90,True,1,YZ,0746,yongzhou,201,100,永州,6362,yongzhou,,26.420394,111.613445,False,0,18,False,,1
91,True,0,YX,0731,youxian,1401,100,攸县,6366,youxian,,27.00023,113.34569,False,192,18,False,,1
92,True,1,YJ,0737,yuanjian,1389,100,沅江市,6450,yuanjiang,,28.84559,112.3546,False,199,18,False,,1
93,True,0,YL,0745,yuanling,1442,100,沅陵县,6452,yuanling,,28.45277,110.39388,False,202,18,False,,1
94,True,1,YY,0730,yueyang,196,100,岳阳,6474,yueyang,,29.356983,113.128877,False,0,18,False,,1
95,True,0,YYX,0730,yueyangxian,1395,100,岳阳县,6476,yueyangxian,,29.14415,113.11635,False,196,18,False,,1
96,True,1,ZJJ,0744,zhangjiajie,198,100,张家界,6558,zhangjiajie,,29.116337,110.479111,False,0,18,False,,1
97,True,0,ZJ,0745,zhijiang,1449,100,芷江侗族自治县,6656,zhijiang,,27.44351,109.68477,False,202,18,False,,1
98,True,0,ZF,0745,zhongfang,1445,100,中方县,6664,zhongfang,,27.43999,109.94462,False,202,18,False,,1
99,True,1,ZZ,0731,zhuzhou,192,100,株洲,6708,zhuzhou,,27.827892,113.133891,False,0,18,False,,1
100,True,0,ZX,0735,zixing,1414,100,资兴市,6738,zixing,,25.9761,113.23601,False,200,18,False,,1
0,True,0,BL,0752,boluo,1500,100,博罗县,530,boluo,,23.17315,114.28973,False,213,19,False,,1
1,True,1,CS,0769,chashan,4469,100,茶山镇,620,chashan,,0.0,0.0,False,219,19,False,chashan,1
2,True,0,CA,0768,chaoan,1490,100,潮安区,724,chaoan,,23.4583108,116.6809801,False,221,19,False,,1
3,True,0,CY,0754,chaoyangshantou,4438,100,潮阳,726,chaoyang,,23.2651435,116.6014661,False,207,19,False,,1
4,True,1,CZ,0768,chaozhou,221,100,潮州,728,chaozhou,,23.656722,116.623417,False,0,19,False,,1
5,True,0,CH,0754,chenghai,4439,100,澄海,760,chenghai,,23.4663693,116.7559063,False,207,19,False,,1
6,True,0,CH,020,conghua,413,100,从化区,824,conghua,,0.0,0.0,False,4,19,False,,1
7,True,0,DP,0753,dapu,1485,100,大埔县,894,dapu,,24.34783,116.69528,False,214,19,False,,1
8,True,0,DQ,0758,deqingxian,1512,100,德庆县,1030,deqingxian,,23.14387,111.78564,False,212,19,False,,1
9,True,0,DB,0668,dianbai,1523,100,电白区,1066,dianbai,,21.51414,111.01356,False,211,19,False,,1
10,True,1,DK,0769,dongkeng,4465,100,东坑镇,1116,dongkeng,,0.0,0.0,False,219,19,False,dongkeng,1
11,True,1,DG,0769,dongguan,219,4,东莞,1132,dongguan,,23.020536,113.751766,False,0,19,False,,1
12,True,0,DY,0762,dongyuan,1482,100,东源县,1146,dongyuan,,23.78856,114.74625,False,216,19,False,,1
13,True,0,DM,0756,doumen,4442,100,斗门,1170,doumen,,22.2091301,113.2966113,False,206,19,False,,1
14,True,0,EP,0750,enping,1503,100,恩平市,1238,enping,,22.18294,112.30532,False,209,19,False,,1
15,True,0,FS,0753,fengshun,1486,100,丰顺县,1318,fengshun,,23.73945,116.18225,False,214,19,False,,1
16,True,0,FK,0758,fengkai,1511,100,封开县,1324,fengkai,,23.42405,111.51226,False,212,19,False,,1
17,True,0,FG,0763,fogang,1466,100,佛冈县,1356,fogang,,23.87944,113.5315,False,218,19,False,,1
18,True,1,FS,0757,foshan,208,3,佛山,1366,foshan,,23.021721,113.121316,False,0,19,False,,1
19,True,1,GM,0757,gaoming,4481,100,高明区,1528,gaoming,,0.0,0.0,False,208,19,False,gaoming,1
20,True,0,GY,0758,gaoyao,1507,100,高要区,1546,gaoyao,,23.02581,112.45839,False,212,19,False,,1
21,True,1,GZ,0668,gaozhou,1522,100,高州市,1554,gaozhou,,21.9181,110.85322,False,211,19,False,,1
22,True,0,GN,0758,guangning,1509,100,广宁县,1712,guangning,,23.63478,112.44051,False,212,19,False,,1
23,True,1,GZ,020,guangzhou,4,2,广州,1722,guangzhou,,23.129075,113.264423,False,0,19,False,,1
24,True,0,HF,0660,haifeng,1498,100,海丰县,1782,haifeng,,22.96657,115.32341,False,215,19,False,,1
25,True,0,HP,0762,heping,1481,100,和平县,1872,heping,,24.44204,114.93871,False,216,19,False,,1
26,True,1,HY,0762,heyuan,216,100,河源,1904,heyuan,,23.743538,114.700446,False,0,19,False,,1
27,True,1,HS,0750,heshan,1506,100,鹤山市,1932,heshan,,22.7653,112.96436,False,209,19,False,,1
28,True,1,HZ,0668,huazhoushi,1520,100,化州市,2054,huazhou,,21.66397,110.63954,False,211,19,False,,1
29,True,0,HJ,0758,huaiji,1510,100,怀集县,2068,huaiji,,23.92108,112.1668,False,212,19,False,,1
30,True,1,HD,0752,huidong,1501,100,惠东县,2158,huidong,,22.98487,114.72007,False,213,19,False,,1
31,True,0,HL,0663,huilai,1496,100,惠来县,2160,huilai,,23.03321,116.29511,False,222,19,False,,1
32,True,0,HY,0752,huiyang,4435,100,惠阳,2170,huiyang,,22.7886017,114.4566375,False,213,19,False,,1
33,True,1,HZ,0752,huizhou,213,100,惠州,2172,huizhou,,23.079404,114.412599,False,0,19,False,,1
34,True,1,JM,0750,jiangmen,209,100,江门,2384,jiangmen,,22.57877,113.08187,False,0,19,False,,1
35,True,0,JL,0753,jiaoling,1489,100,蕉岭县,2416,jiaoling,,24.65861,116.17123,False,214,19,False,,1
36,True,0,JX,0663,jiexi,1495,100,揭西县,2418,jiexi,,23.43134,115.84197,False,222,19,False,,1
37,True,1,JY,0663,jieyang,222,100,揭阳,2420,jieyang,,23.549994,116.37283,False,0,19,False,,1
38,True,1,KP,0750,kaiping,1505,100,开平市,2644,kaiping,,22.37665,112.69835,False,209,19,False,,1
39,True,1,LC,0751,lecang,1471,100,乐昌市,2892,lechang,,25.13014,113.34746,False,205,19,False,,1
40,True,0,LZ,0759,leizhou,1526,100,雷州市,2920,leizhou,,20.91444,110.09651,False,210,19,False,,1
41,True,0,LN,0763,liannan,1470,100,连南瑶族自治县,3004,liannan,,24.72606,112.28705,False,218,19,False,,1
42,True,0,LP,0762,lianping,1480,100,连平县,3006,lianping,,24.36956,114.48865,False,216,19,False,,1
43,True,0,LS,0763,lianshan,1469,100,连山壮族瑶族自治县,3008,lianshan,,24.57036,112.09348,False,218,19,False,,1
44,True,1,LZ,0763,lianzhou,1465,100,连州市,3012,lianzhou,,24.78087,112.37733,False,218,19,False,,1
45,True,1,LJ,0759,lianjian,1525,100,廉江市,3020,lianjian,,21.60956,110.28629,False,210,19,False,,1
46,True,0,LC,0762,liuchuan,1479,100,龙川县,3180,longchuan,,24.10014,115.25984,False,216,19,False,,1
47,True,0,LM,0752,liumen,1502,100,龙门县,3198,longmen,,23.72763,114.25486,False,213,19,False,,1
48,True,1,LF,0660,lufeng,1497,100,陆丰市,3300,lufeng,,22.91758,115.65235,False,215,19,False,,1
49,True,0,LH,0660,luhe,1499,100,陆河县,3302,luhe,,23.30148,115.65996,False,215,19,False,,1
50,True,0,LD,0766,luoding,1513,100,罗定市,3356,luoding,,22.7683,111.57004,False,223,19,False,,1
51,True,1,MY,0769,mayong,4464,100,麻涌镇,3410,mayong,,0.0,0.0,False,219,19,False,mayong,1
52,True,1,MM,0668,maoming,211,100,茂名,3510,maoming,,21.662956,110.925467,False,0,19,False,,1
53,True,0,MX,0753,meixian,1484,100,梅县区,3522,meixian,,24.26549,116.08233,False,214,19,False,,1
54,True,1,MZ,0753,meizhou,214,100,梅州,3524,meizhou,,24.288531,116.12245,False,0,19,False,,1
55,True,0,NA,0754,nanao,1492,100,南澳县,3760,nanao,,23.42175,117.02347,False,207,19,False,,1
56,True,1,NS,020,nansha,4459,100,南沙区,3810,nansha,,22.801624,113.525165,False,4,19,False,nansha,1
57,True,1,NX,0751,nanxiong,1472,100,南雄市,3820,nanxiong,,25.11792,114.31187,False,205,19,False,,1
58,True,0,PY,0753,pingyuanxian,1488,100,平远县,4064,pingyuanxian,,24.56632,115.89112,False,214,19,False,,1
59,True,1,PN,0663,puning,1493,100,普宁市,4126,puning,,23.29745,116.1657,False,222,19,False,,1
60,True,1,QY,0763,qingyuan,218,100,清远,4278,qingyuan,,23.681801,113.056042,False,0,19,False,,1
61,True,0,RP,0768,raoping,1491,100,饶平县,4350,raoping,,23.6639,117.00403,False,221,19,False,,1
62,True,0,RH,0751,renhua,1474,100,仁化县,4360,renhua,,25.08564,113.7492,False,205,19,False,,1
63,True,0,RY,0751,ruyuan,1477,100,乳源瑶族自治县,4414,ruyuan,,24.77591,113.27596,False,205,19,False,,1
64,True,1,SS,0757,sanshui,4480,100,三水区,4492,sanshui,,0.0,0.0,False,208,19,False,sanshui,1
65,True,1,ST,0769,shatian,4468,100,沙田镇,4528,shatian,,0.0,0.0,False,219,19,False,shatian,1
66,True,1,ST,0754,shantou,207,100,汕头,4554,shantou,,23.353362,116.681943,False,0,19,False,,1
67,True,1,SW,0660,shanwei,215,100,汕尾,4556,shanwei,,22.785625,115.375061,False,0,19,False,,1
68,True,1,SG,0751,shaoguan,205,100,韶关,4608,shaoguan,,24.811098,113.597299,False,0,19,False,,1
69,True,1,SZ,0755,shenzhen,7,2,深圳,4636,shenzhen,,22.543447,114.057818,False,0,19,False,,1
70,True,1,SJ,0769,shijie,4463,100,石碣镇,4720,shijie,,0.0,0.0,False,219,19,False,shijie,1
71,True,1,SP,0769,shipai,4466,100,石排镇,4730,shipai,,0.0,0.0,False,219,19,False,shipai,1
72,True,0,SX,0751,shixing,1473,100,始兴县,4752,shixing,,24.95426,114.06207,False,205,19,False,,1
73,True,1,SD,0757,shunde,3508,100,顺德区,4810,shunde,,22.80427,113.29357,False,208,19,False,,1
74,True,1,SH,0758,sihui,1508,100,四会市,4846,sihui,,23.32689,112.73422,False,212,19,False,,1
75,True,0,SX,0759,suixixian,1527,100,遂溪县,4954,suixixian,,21.37721,110.25016,False,210,19,False,,1
76,True,1,TS,0750,taishan,1504,100,台山市,4996,taishan,,22.25156,112.7939,False,209,19,False,,1
77,True,0,WY,0751,wengyuan,1475,100,翁源县,5406,wengyuan,,24.35036,114.13023,False,205,19,False,,1
78,True,1,WC,0759,wuchuan,1524,100,吴川市,5476,wuchuan,,21.4418,110.7783,False,210,19,False,,1
79,True,0,WH,0753,wuhua,1487,100,五华县,5500,wuhua,,23.93249,115.77611,False,214,19,False,,1
80,True,0,XF,0751,xinfengxian,1476,100,新丰县,5806,xinfengxian,,24.05959,114.20689,False,205,19,False,,1
81,True,0,XH,0750,xinhui,4436,100,新会,5818,xinhui,,22.4581996,113.0341843,False,209,19,False,,1
82,True,0,XX,0766,xinxing,1515,100,新兴县,5862,xinxing,,22.69572,112.22542,False,223,19,False,,1
83,True,0,XY,0668,xinyishi,1521,100,信宜市,5884,xinyishi,,22.35429,110.9471,False,211,19,False,,1
84,True,1,XN,0753,xingning,1483,100,兴宁市,5902,xingning,,24.1365,115.73119,False,214,19,False,,1
85,True,0,XW,0759,xuwen,1528,100,徐闻县,5948,xuwen,,20.32554,110.17652,False,210,19,False,,1
86,True,0,YC,0662,yangchun,1517,100,阳春市,6098,yangchun,,22.1703,111.79153,False,217,19,False,,1
87,True,0,YD,0662,yangdong,1519,100,阳东区,6100,yangdong,,21.95769,112.05982,False,217,19,False,,1
88,True,1,YJ,0662,yangjiang,217,100,阳江,6108,yangjiang,,21.857662,111.982536,False,0,19,False,,1
89,True,0,YS,0763,yangshan,1467,100,阳山县,6114,yangshan,,24.46506,112.64122,False,218,19,False,,1
90,True,0,YX,0662,yangxi,1518,100,阳西县,6118,yangxi,,21.7524,111.61776,False,217,19,False,,1
91,True,1,YD,0763,yingde,1464,100,英德市,6280,yingde,,24.207,113.40166,False,218,19,False,,1
92,True,0,YN,0766,yunanxian,1516,100,郁南县,6436,yunanxian,,23.23452,111.53541,False,223,19,False,,1
93,True,0,YA,0766,yunan,1514,100,云安区,6482,yunan,,23.07109,112.00329,False,223,19,False,,1
94,True,1,YF,0766,yunfu,223,100,云浮,6484,yunfu,,22.914989,112.044335,False,0,19,False,,1
95,True,1,ZJ,0759,zhanjiang,210,100,湛江,6550,zhanjiang,,21.270764,110.359255,False,0,19,False,,1
96,True,1,ZQ,0758,zhaoqing,212,100,肇庆,6596,zhaoqing,,23.047596,112.465166,False,0,19,False,,1
97,True,1,ZS,0760,zhongshan,220,100,中山,6674,zhongshan,,22.516481,113.392756,False,0,19,False,,1
98,True,1,ZH,0756,zhuhai,206,3,珠海,6710,zhuhai,,22.27094,113.577261,False,0,19,False,,1
99,True,0,ZJ,0762,zijin,1478,100,紫金县,6760,zijin,,23.63534,115.18399,False,216,19,False,,1
0,True,0,BM,0778,bama,1591,100,巴马瑶族自治县,280,bama,,24.14125,107.25957,False,235,20,False,,1
1,True,1,BS,0776,baise,233,100,百色,340,baise,,23.902371,106.618275,False,0,20,False,,1
2,True,1,BH,0779,beihai,228,100,北海,400,beihai,,21.481198,109.119951,False,0,20,False,,1
3,True,1,BL,0775,beiliu,1559,100,北流市,410,beiliu,,22.70837,110.35426,False,232,20,False,,1
4,True,0,BY,0771,binyang,1531,100,宾阳县,458,binyang,,23.21768,108.8103,False,224,20,False,,1
5,True,0,BB,0775,bobai,1563,100,博白县,516,bobai,,22.27306,109.97627,False,232,20,False,,1
6,True,0,CW,0774,cangwu,1554,100,苍梧县,602,cangwu,,23.41514,111.2475,False,227,20,False,,1
7,True,0,CX,0774,cenxi,1553,100,岑溪市,616,cenxi,,22.91828,110.9949,False,227,20,False,,1
8,True,1,CZ,0771,chongzuo,394,100,崇左,796,chongzuo,,22.377281,107.364962,False,0,20,False,,1
9,True,0,DH,0778,dahua,1593,100,大化瑶族自治县,876,dahua,,23.73646,107.99813,False,235,20,False,,1
10,True,0,DX,0771,daxin,1571,100,大新县,924,daxin,,22.82938,107.20069,False,394,20,False,,1
11,True,0,DB,0776,debao,1578,100,德保县,1000,debao,,23.3234,106.6155,False,233,20,False,,1
12,True,0,DL,0778,donglan,1590,100,东兰县,1118,donglan,,24.51082,107.37426,False,235,20,False,,1
13,True,1,DX,0770,dongxing,1567,100,东兴市,1140,dongxing,,21.54792,107.97188,False,229,20,False,,1
14,True,0,DA,0778,duan,1592,100,都安瑶族自治县,1156,duan,,23.93121,108.10555,False,235,20,False,,1
15,True,1,FCG,0770,fangchenggang,229,100,防城港,1274,fangchenggang,,21.615298,108.347253,False,0,20,False,,1
16,True,0,FS,0778,fengshan,1589,100,凤山县,1338,fengshan,,24.54699,107.04221,False,235,20,False,,1
17,True,0,FS,0771,fusui,1570,100,扶绥县,1380,fusui,,22.63545,107.90391,False,394,20,False,,1
18,True,0,FC,0774,fuchuan,1603,100,富川瑶族自治县,1442,fuchuan,,24.81457,111.27695,False,234,20,False,,1
19,True,0,GC,0773,gongcheng,1546,100,恭城瑶族自治县,1618,gongcheng,,24.83152,110.82833,False,226,20,False,,1
20,True,0,GY,0773,guanyang,1541,100,灌阳县,1684,guanyang,,25.48932,111.16083,False,226,20,False,,1
21,True,1,GG,0775,guigang,231,100,贵港,1734,guigang,,23.111531,109.598927,False,0,20,False,,1
22,True,1,GL,0773,guilin,226,100,桂林,1744,guilin,,25.273567,110.290195,False,0,20,False,,1
23,True,1,GP,0775,guiping,1557,100,桂平市,1746,guiping,,23.39412,110.07908,False,231,20,False,,1
24,True,0,HP,0779,hepu,1566,100,合浦县,1852,hepu,,21.66082,109.20721,False,228,20,False,,1
25,True,0,HS,0772,heshanshi,1596,100,合山市,1854,heshanshi,,23.8066,108.88611,False,398,20,False,,1
26,True,1,HC,0778,hechi,235,100,河池,1888,hechi,,24.692931,108.085261,False,0,20,False,,1
27,True,1,HZ,0774,hezhou,234,100,贺州,1912,hezhou,,24.40357,111.566753,False,0,20,False,,1
28,True,0,HX,0771,hengxian,1530,100,横县,1952,hengxian,,22.67999,109.26147,False,224,20,False,,1
29,True,0,HJ,0778,huanjiang,1595,100,环江毛南族自治县,2092,huanjiang,,24.82605,108.25827,False,235,20,False,,1
30,True,0,JX,0772,jinxiu,1600,100,金秀瑶族自治县,2462,jinxiu,,24.13055,110.18955,False,398,20,False,,1
31,True,0,JX,0776,jingxi,1579,100,靖西市,2540,jingxi,,23.13402,106.41769,False,233,20,False,,1
32,True,1,LB,0772,laibin,398,100,来宾,2804,laibin,,23.750312,109.22146,False,0,20,False,,1
33,True,0,LY,0776,leye,1582,100,乐业县,2904,leye,,24.77685,106.55665,False,233,20,False,,1
34,True,0,LPS,0773,lipu,1544,100,荔浦市,2994,lipushi,,24.48887,110.39517,False,226,20,False,,1
35,True,0,LC,0773,lingchuanxian,1537,100,灵川县,3134,lingchuanxian,,25.3948,110.32008,False,226,20,False,,1
36,True,1,LS,0777,lingshan,1564,100,灵山县,3138,lingshan,,22.41651,109.29097,False,230,20,False,,1
37,True,0,LY,0776,lingyun,1581,100,凌云县,3152,lingyun,,24.34751,106.56159,False,233,20,False,,1
38,True,0,LC,0772,liucheng,1548,100,柳城县,3166,liucheng,,24.65058,109.24468,False,225,20,False,,1
39,True,0,LJ,0772,liujiang,1547,100,柳江区,3170,liujiang,,24.25466,109.3265,False,225,20,False,,1
40,True,1,LZ,0772,liuzhou,225,100,柳州,3174,liuzhou,,24.32551,109.415577,False,0,20,False,,1
41,True,0,LS,0773,longsheng,1545,100,龙胜各族自治县,3210,longsheng,,25.79809,110.01149,False,226,20,False,,1
42,True,0,LZ,0771,longzhou,1574,100,龙州县,3216,longzhou,,22.34262,106.85455,False,394,20,False,,1
43,True,0,LA,0771,longan,1533,100,隆安县,3218,longan,,23.16589,107.6961,False,224,20,False,,1
44,True,0,LL,0776,longlin,1585,100,隆林各族自治县,3228,longlin,,24.77067,105.34377,False,233,20,False,,1
45,True,0,LC,0775,luchuan,1562,100,陆川县,3298,luchuan,,22.32103,110.26407,False,232,20,False,,1
46,True,0,LZ,0772,luzhai,1549,100,鹿寨县,3316,luzhai,,24.47289,109.75069,False,225,20,False,,1
47,True,0,LC,0778,luocheng,1594,100,罗城仫佬族自治县,3352,luocheng,,24.77739,108.90465,False,235,20,False,,1
48,True,0,MS,0771,mashan,1534,100,马山县,3466,mashan,,23.70817,108.17702,False,224,20,False,,1
49,True,0,MS,0774,mengshan,1556,100,蒙山县,3562,mengshan,,24.19355,110.52492,False,227,20,False,,1
50,True,0,NP,0776,napo,1580,100,那坡县,3734,napo,,23.38817,105.8325,False,233,20,False,,1
51,True,0,ND,0778,nandan,1587,100,南丹县,3776,nandan,,24.97546,107.54123,False,235,20,False,,1
52,True,1,NN,0771,nanning,224,4,南宁,3804,nanning,,22.818012,108.365546,False,0,20,False,,1
53,True,0,NM,0771,ningming,1573,100,宁明县,3896,ningming,,22.14016,107.07668,False,394,20,False,,1
54,True,0,PG,0776,pingguo,1577,100,平果县,4016,pingguo,,23.32933,107.58988,False,233,20,False,,1
55,True,0,PL,0773,pingle,1543,100,平乐县,4024,pingle,,24.6333,110.64326,False,226,20,False,,1
56,True,0,PN,0775,pingnanxian,1558,100,平南县,4034,pingnanxian,,23.5399,110.39241,False,231,20,False,,1
57,True,0,PX,0771,pingxiangshi,1569,100,凭祥市,4066,pingxiangshi,,22.09457,106.76683,False,394,20,False,,1
58,True,0,PB,0777,pubei,1565,100,浦北县,4098,pubei,,22.27152,109.55698,False,230,20,False,,1
59,True,1,QZ,0777,qinzhou,230,100,钦州,4212,qinzhou,,21.980968,108.654543,False,0,20,False,,1
60,True,0,QZ,0773,quanzhouxian,1538,100,全州县,4340,quanzhouxian,,25.92861,111.07304,False,226,20,False,,1
61,True,0,RX,0775,rongxian,1561,100,容县,4392,rongxian,,22.85784,110.55796,False,232,20,False,,1
62,True,0,RA,0772,rongan,1550,100,融安县,4396,rongan,,25.22467,109.39764,False,225,20,False,,1
63,True,0,RS,0772,rongshui,1552,100,融水苗族自治县,4398,rongshui,,25.06629,109.25636,False,225,20,False,,1
64,True,0,SJ,0772,sanjiang,1551,100,三江侗族自治县,4480,sanjiang,,25.78312,109.6078,False,225,20,False,,1
65,True,0,SL,0771,shanglin,1532,100,上林县,4588,shanglin,,23.4321,108.60506,False,224,20,False,,1
66,True,0,SS,0770,shangsi,1568,100,上思县,4596,shangsi,,22.1537,107.98362,False,229,20,False,,1
67,True,0,TX,0774,tengxian,1555,100,藤县,5092,tengxian,,23.37497,110.91497,False,227,20,False,,1
68,True,0,TD,0771,tiandeng,1572,100,天等县,5096,tiandeng,,23.08134,107.14363,False,394,20,False,,1
69,True,0,TE,0778,tiane,1588,100,天峨县,5098,tiane,,24.99911,107.17217,False,235,20,False,,1
70,True,0,TD,0776,tiandong,1576,100,田东县,5128,tiandong,,23.59724,107.12608,False,233,20,False,,1
71,True,0,TL,0776,tianlin,1584,100,田林县,5130,tianlin,,24.29438,106.22852,False,233,20,False,,1
72,True,0,TY,0776,tianyang,1575,100,田阳县,5132,tianyang,,23.73567,106.91567,False,233,20,False,,1
73,True,0,WZD,0779,weizhoudao,3617,100,涠洲岛,5322,weizhoudao,,21.03894,109.12168,False,228,20,True,,1
74,True,1,WZ,0774,wuzhou,227,100,梧州,5490,wuzhou,,23.47691,111.27917,False,0,20,False,,1
75,True,0,WM,0771,wuming,1529,100,武鸣区,5534,wuming,,23.15866,108.27461,False,224,20,False,,1
76,True,0,WX,0772,wuxuan,1598,100,武宣县,5552,wuxuan,,23.59414,109.66325,False,398,20,False,,1
77,True,0,XL,0776,xilin,1583,100,西林县,5606,xilin,,24.48957,105.09383,False,233,20,False,,1
78,True,0,XZ,0772,xiangzhou,1597,100,象州县,5756,xiangzhou,,23.97367,109.70487,False,398,20,False,,1
79,True,0,XC,0772,xincheng,1599,100,忻城县,5776,xincheng,,24.06617,108.66575,False,398,20,False,,1
80,True,0,XAX,0773,xinganxian,1539,100,兴安县,5888,xinganxian,,25.61204,110.67175,False,226,20,False,,1
81,True,0,XY,0775,xingye,1560,100,兴业县,5914,xingye,,22.73636,109.87517,False,232,20,False,,1
82,True,1,YS,0773,yangsu,1535,100,阳朔县,6116,yangsu,,24.77843,110.49657,False,226,20,False,,1
83,True,0,YZ,0778,yizhou,1586,100,宜州区,6226,yizhou,,24.48513,108.63656,False,235,20,False,,1
84,True,0,YF,0773,yongfu,1540,100,永福县,6322,yongfu,,24.98001,109.98318,False,226,20,False,,1
85,True,1,YL,0775,guangxiyulin,232,100,玉林,6418,yulin,,22.636379,110.164756,False,0,20,False,,1
86,True,0,ZP,0774,zhaoping,1601,100,昭平县,6584,zhaoping,,24.16947,110.81137,False,234,20,False,,1
87,True,0,ZS,0774,zhongshanxian,1602,100,钟山县,6686,zhongshanxian,,24.52599,111.303,False,234,20,False,,1
88,True,0,ZY,0773,ziyuan,1542,100,资源县,6742,ziyuan,,26.04241,110.65259,False,226,20,False,,1
0,True,1,BS,0898,baisha,390,100,白沙,326,baisha,,19.224872,109.451474,False,0,21,False,,1
1,True,1,BT,0898,baoting,391,100,保亭,392,baoting,,18.63913,109.70259,False,0,21,False,,1
2,True,0,BA,0898,boao,3618,100,博鳌,514,boao,,19.15976,110.58645,False,402,21,True,,1
